StartTick;174;
StartTick;175;
StartTick;176;
StartTick;177;
StartTick;178;
StartTick;179;
StartTick;180;
StartTick;181;
StartTick;182;
StartTick;183;
StartTick;184;
StartTick;185;
StartTick;186;
StartTick;187;
StartTick;188;
StartTick;189;
StartTick;190;
StartTick;191;
StartTick;192;
StartTick;193;
StartTick;194;
StartTick;195;
StartTick;196;
StartTick;197;
StartTick;198;
StartTick;199;
StartTick;200;
StartTick;201;
StartTick;202;
StartTick;203;
StartTick;204;
StartTick;205;
StartTick;206;
StartTick;207;
StartTick;208;
StartTick;209;
StartTick;210;
StartTick;211;
StartTick;212;
StartTick;213;
StartTick;214;
StartTick;215;
StartTick;216;
StartTick;217;
StartTick;218;
StartTick;219;
StartTick;220;
StartTick;221;
StartTick;222;
StartTick;223;
StartTick;224;
StartTick;225;
StartTick;226;
StartTick;227;
StartTick;228;
StartTick;229;
StartTick;230;
StartTick;231;
StartTick;232;
StartTick;233;
StartTick;234;
StartTick;235;
StartTick;236;
StartTick;237;
StartTick;238;
StartTick;239;
StartTick;240;
StartTick;241;
StartTick;242;
StartTick;243;
StartTick;244;
StartTick;245;
StartTick;246;
StartTick;247;
StartTick;248;
StartTick;249;
StartTick;250;
StartTick;251;
StartTick;252;
StartTick;253;
StartTick;254;
StartTick;255;
StartTick;256;
StartTick;257;
StartTick;258;
StartTick;259;
StartTick;260;
StartTick;261;
StartTick;262;
StartTick;263;
StartTick;264;
StartTick;265;
StartTick;266;
StartTick;267;
StartTick;268;
StartTick;269;
StartTick;270;
StartTick;271;
StartTick;272;
StartTick;273;
StartTick;274;
StartTick;275;
StartTick;276;
StartTick;277;
StartTick;278;
StartTick;279;
StartTick;280;
StartTick;281;
StartTick;282;
StartTick;283;
StartTick;284;
StartTick;285;
StartTick;286;
StartTick;287;
StartTick;288;
StartTick;289;
StartTick;290;
StartTick;291;
StartTick;292;
StartTick;293;
StartTick;294;
StartTick;295;
StartTick;296;
StartTick;297;
StartTick;298;
StartTick;299;
StartTick;300;
StartTick;301;
StartTick;302;
StartTick;303;
StartTick;304;
StartTick;305;
StartTick;306;
StartTick;307;
StartTick;308;
StartTick;309;
StartTick;310;
StartTick;311;
StartTick;312;
StartTick;313;
StartTick;314;
StartTick;315;
StartTick;316;
StartTick;317;
StartTick;318;
StartTick;319;
StartTick;320;
StartTick;321;
StartTick;322;
StartTick;323;
StartTick;324;
StartTick;325;
StartTick;326;
StartTick;327;
StartTick;328;
StartTick;329;
StartTick;330;
StartTick;331;
StartTick;332;
StartTick;333;
StartTick;334;
StartTick;335;
StartTick;336;
StartTick;337;
StartTick;338;
StartTick;339;
StartTick;340;
StartTick;341;
StartTick;342;
StartTick;343;
StartTick;344;
StartTick;345;
StartTick;346;
StartTick;347;
StartTick;348;
StartTick;349;
StartTick;350;
StartTick;351;
StartTick;352;
StartTick;353;
StartTick;354;
StartTick;355;
StartTick;356;
StartTick;357;
StartTick;358;
StartTick;359;
StartTick;360;
StartTick;361;
StartTick;362;
StartTick;363;
StartTick;364;
StartTick;365;
StartTick;366;
StartTick;367;
StartTick;368;
StartTick;369;
StartTick;370;
StartTick;371;
StartTick;372;
StartTick;373;
StartTick;374;
StartTick;375;
StartTick;376;
StartTick;377;
StartTick;378;
StartTick;379;
StartTick;380;
StartTick;381;
StartTick;382;
StartTick;383;
StartTick;384;
StartTick;385;
StartTick;386;
StartTick;387;
StartTick;388;
StartTick;389;
StartTick;390;
StartTick;391;
StartTick;392;
StartTick;393;
StartTick;394;
StartTick;395;
StartTick;396;
StartTick;397;
StartTick;398;
StartTick;399;
StartTick;400;
StartTick;401;
StartTick;402;
StartTick;403;
StartTick;404;
StartTick;405;
StartTick;406;
StartTick;407;
StartTick;408;
StartTick;409;
StartTick;410;
StartTick;411;
StartTick;412;
StartTick;413;
StartTick;414;
StartTick;415;
StartTick;416;
StartTick;417;
StartTick;418;
StartTick;419;
StartTick;420;
StartTick;421;
StartTick;422;
StartTick;423;
StartTick;424;
StartTick;425;
StartTick;426;
StartTick;427;
StartTick;428;
StartTick;429;
StartTick;430;
StartTick;431;
StartTick;432;
StartTick;433;
StartTick;434;
StartTick;435;
StartTick;436;
StartTick;437;
StartTick;438;
StartTick;439;
StartTick;440;
StartTick;441;
StartTick;442;
StartTick;443;
StartTick;444;
StartTick;445;
StartTick;446;
StartTick;447;
StartTick;448;
StartTick;449;
StartTick;450;
StartTick;451;
StartTick;452;
StartTick;453;
StartTick;454;
StartTick;455;
StartTick;456;
StartTick;457;
StartTick;458;
StartTick;459;
StartTick;460;
StartTick;461;
StartTick;462;
StartTick;463;
StartTick;464;
StartTick;465;
StartTick;466;
StartTick;467;
StartTick;468;
StartTick;469;
StartTick;470;
StartTick;471;
StartTick;472;
StartTick;473;
StartTick;474;
StartTick;475;
StartTick;476;
StartTick;477;
StartTick;478;
StartTick;479;
StartTick;480;
StartTick;481;
StartTick;482;
StartTick;483;
StartTick;484;
StartTick;485;
StartTick;486;
StartTick;487;
StartTick;488;
StartTick;489;
StartTick;490;
StartTick;491;
StartTick;492;
StartTick;493;
StartTick;494;
StartTick;495;
StartTick;496;
StartTick;497;
StartTick;498;
StartTick;499;
StartTick;500;
StartTick;501;
StartTick;502;
StartTick;503;
StartTick;504;
StartTick;505;
StartTick;506;
StartTick;507;
StartTick;508;
StartTick;509;
StartTick;510;
StartTick;511;
StartTick;512;
StartTick;513;
StartTick;514;
StartTick;515;
StartTick;516;
StartTick;517;
StartTick;518;
StartTick;519;
StartTick;520;
StartTick;521;
StartTick;522;
StartTick;523;
StartTick;524;
StartTick;525;
StartTick;526;
StartTick;527;
StartTick;528;
StartTick;529;
StartTick;530;
StartTick;531;
StartTick;532;
StartTick;533;
StartTick;534;
StartTick;535;
StartTick;536;
StartTick;537;
StartTick;538;
StartTick;539;
StartTick;540;
StartTick;541;
StartTick;542;
StartTick;543;
StartTick;544;
StartTick;545;
StartTick;546;
StartTick;547;
StartTick;548;
StartTick;549;
StartTick;550;
StartTick;551;
StartTick;552;
StartTick;553;
StartTick;554;
StartTick;555;
StartTick;556;
StartTick;557;
StartTick;558;
StartTick;559;
StartTick;560;
StartTick;561;
StartTick;562;
StartTick;563;
StartTick;564;
StartTick;565;
StartTick;566;
StartTick;567;
StartTick;568;
StartTick;569;
StartTick;570;
StartTick;571;
StartTick;572;
StartTick;573;
StartTick;574;
StartTick;575;
StartTick;576;
StartTick;577;
StartTick;578;
StartTick;579;
StartTick;580;
StartTick;581;
StartTick;582;
StartTick;583;
StartTick;584;
StartTick;585;
StartTick;586;
StartTick;587;
StartTick;588;
StartTick;589;
StartTick;590;
StartTick;591;
StartTick;592;
StartTick;593;
StartTick;594;
StartTick;595;
StartTick;596;
StartTick;597;
StartTick;598;
StartTick;599;
StartTick;600;
StartTick;601;
StartTick;602;
StartTick;603;
StartTick;604;
StartTick;605;
StartTick;606;
StartTick;607;
StartTick;608;
StartTick;609;
StartTick;610;
StartTick;611;
StartTick;612;
StartTick;613;
StartTick;614;
StartTick;615;
StartTick;616;
StartTick;617;
StartTick;618;
StartTick;619;
StartTick;620;
StartTick;621;
StartTick;622;
StartTick;623;
StartTick;624;
StartTick;625;
StartTick;626;
StartTick;627;
StartTick;628;
StartTick;629;
StartTick;630;
StartTick;631;
StartTick;632;
StartTick;633;
StartTick;634;
StartTick;635;
StartTick;636;
StartTick;637;
StartTick;638;
StartTick;639;
StartTick;640;
StartTick;641;
StartTick;642;
StartTick;643;
StartTick;644;
StartTick;645;
StartTick;646;
StartTick;647;
StartTick;648;
StartTick;649;
StartTick;650;
StartTick;651;
StartTick;652;
StartTick;653;
StartTick;654;
StartTick;655;
StartTick;656;
StartTick;657;
StartTick;658;
StartTick;659;
StartTick;660;
StartTick;661;
StartTick;662;
StartTick;663;
StartTick;664;
StartTick;665;
StartTick;666;
StartTick;667;
StartTick;668;
StartTick;669;
StartTick;670;
StartTick;671;
StartTick;672;
StartTick;673;
StartTick;674;
StartTick;675;
StartTick;676;
StartTick;677;
StartTick;678;
StartTick;679;
StartTick;680;
StartTick;681;
StartTick;682;
StartTick;683;
StartTick;684;
StartTick;685;
StartTick;686;
StartTick;687;
StartTick;688;
StartTick;689;
StartTick;690;
StartTick;691;
StartTick;692;
StartTick;693;
StartTick;694;
StartTick;695;
StartTick;696;
StartTick;697;
StartTick;698;
StartTick;699;
StartTick;700;
StartTick;701;
StartTick;702;
StartTick;703;
StartTick;704;
StartTick;705;
StartTick;706;
StartTick;707;
StartTick;708;
StartTick;709;
StartTick;710;
StartTick;711;
StartTick;712;
StartTick;713;
StartTick;714;
StartTick;715;
StartTick;716;
StartTick;717;
StartTick;718;
StartTick;719;
StartTick;720;
StartTick;721;
StartTick;722;
StartTick;723;
StartTick;724;
StartTick;725;
StartTick;726;
StartTick;727;
StartTick;728;
StartTick;729;
StartTick;730;
StartTick;731;
StartTick;732;
StartTick;733;
StartTick;734;
StartTick;735;
StartTick;736;
StartTick;737;
StartTick;738;
StartTick;739;
StartTick;740;
StartTick;741;
StartTick;742;
StartTick;743;
StartTick;744;
StartTick;745;
StartTick;746;
StartTick;747;
StartTick;748;
StartTick;749;
StartTick;750;
StartTick;751;
StartTick;752;
StartTick;753;
StartTick;754;
StartTick;755;
StartTick;756;
StartTick;757;
StartTick;758;
StartTick;759;
StartTick;760;
StartTick;761;
StartTick;762;
StartTick;763;
StartTick;764;
StartTick;765;
StartTick;766;
StartTick;767;
StartTick;768;
StartTick;769;
StartTick;770;
StartTick;771;
StartTick;772;
StartTick;773;
StartTick;774;
StartTick;775;
StartTick;776;
StartTick;777;
StartTick;778;
StartTick;779;
StartTick;780;
StartTick;781;
StartTick;782;
StartTick;783;
StartTick;784;
StartTick;785;
StartTick;786;
StartTick;787;
StartTick;788;
StartTick;789;
StartTick;790;
StartTick;791;
StartTick;792;
StartTick;793;
StartTick;794;
StartTick;795;
StartTick;796;
StartTick;797;
StartTick;798;
StartTick;799;
StartTick;800;
StartTick;801;
StartTick;802;
StartTick;803;
StartTick;804;
StartTick;805;
StartTick;806;
StartTick;807;
StartTick;808;
StartTick;809;
StartTick;810;
StartTick;811;
StartTick;812;
StartTick;813;
StartTick;814;
StartTick;815;
StartTick;816;
StartTick;817;
StartTick;818;
StartTick;819;
StartTick;820;
StartTick;821;
StartTick;822;
StartTick;823;
StartTick;824;
StartTick;825;
StartTick;826;
StartTick;827;
StartTick;828;
StartTick;829;
StartTick;830;
StartTick;831;
StartTick;832;
StartTick;833;
StartTick;834;
StartTick;835;
StartTick;836;
StartTick;837;
StartTick;838;
StartTick;839;
StartTick;840;
StartTick;841;
StartTick;842;
StartTick;843;
StartTick;844;
StartTick;845;
StartTick;846;
StartTick;847;
StartTick;848;
StartTick;849;
StartTick;850;
StartTick;851;
StartTick;852;
StartTick;853;
StartTick;854;
StartTick;855;
StartTick;856;
StartTick;857;
StartTick;858;
StartTick;859;
StartTick;860;
StartTick;861;
StartTick;862;
StartTick;863;
StartTick;864;
StartTick;865;
StartTick;866;
StartTick;867;
StartTick;868;
StartTick;869;
StartTick;870;
StartTick;871;
StartTick;872;
StartTick;873;
StartTick;874;
StartTick;875;
StartTick;876;
StartTick;877;
StartTick;878;
StartTick;879;
StartTick;880;
StartTick;881;
StartTick;882;
StartTick;883;
StartTick;884;
StartTick;885;
StartTick;886;
StartTick;887;
StartTick;888;
StartTick;889;
StartTick;890;
StartTick;891;
StartTick;892;
StartTick;893;
StartTick;894;
StartTick;895;
StartTick;896;
StartTick;897;
StartTick;898;
StartTick;899;
StartTick;900;
StartTick;901;
StartTick;902;
StartTick;903;
StartTick;904;
StartTick;905;
StartTick;906;
StartTick;907;
StartTick;908;
StartTick;909;
StartTick;910;
StartTick;911;
StartTick;912;
StartTick;913;
StartTick;914;
StartTick;915;
StartTick;916;
StartTick;917;
StartTick;918;
StartTick;919;
StartTick;920;
StartTick;921;
StartTick;922;
StartTick;923;
StartTick;924;
StartTick;925;
StartTick;926;
StartTick;927;
StartTick;928;
StartTick;929;
StartTick;930;
StartTick;931;
StartTick;932;
StartTick;933;
StartTick;934;
StartTick;935;
StartTick;936;
StartTick;937;
StartTick;938;
StartTick;939;
StartTick;940;
StartTick;941;
StartTick;942;
StartTick;943;
StartTick;944;
StartTick;945;
StartTick;946;
StartTick;947;
StartTick;948;
StartTick;949;
StartTick;950;
StartTick;951;
StartTick;952;
StartTick;953;
StartTick;954;
StartTick;955;
StartTick;956;
StartTick;957;
StartTick;958;
StartTick;959;
StartTick;960;
StartTick;961;
StartTick;962;
StartTick;963;
StartTick;964;
StartTick;965;
StartTick;966;
StartTick;967;
StartTick;968;
StartTick;969;
StartTick;970;
StartTick;971;
StartTick;972;
StartTick;973;
StartTick;974;
StartTick;975;
StartTick;976;
StartTick;977;
StartTick;978;
StartTick;979;
StartTick;980;
StartTick;981;
StartTick;982;
StartTick;983;
StartTick;984;
StartTick;985;
StartTick;986;
StartTick;987;
StartTick;988;
StartTick;989;
StartTick;990;
StartTick;991;
StartTick;992;
StartTick;993;
StartTick;994;
StartTick;995;
StartTick;996;
StartTick;997;
StartTick;998;
StartTick;999;
StartTick;1000;
StartTick;1001;
StartTick;1002;
StartTick;1003;
StartTick;1004;
StartTick;1005;
StartTick;1006;
StartTick;1007;
StartTick;1008;
StartTick;1009;
StartTick;1010;
StartTick;1011;
StartTick;1012;
StartTick;1013;
StartTick;1014;
StartTick;1015;
StartTick;1016;
StartTick;1017;
StartTick;1018;
StartTick;1019;
StartTick;1020;
StartTick;1021;
StartTick;1022;
StartTick;1023;
StartTick;1024;
StartTick;1025;
StartTick;1026;
StartTick;1027;
StartTick;1028;
StartTick;1029;
StartTick;1030;
StartTick;1031;
StartTick;1032;
StartTick;1033;
StartTick;1034;
StartTick;1035;
StartTick;1036;
StartTick;1037;
StartTick;1038;
StartTick;1039;
StartTick;1040;
StartTick;1041;
StartTick;1042;
StartTick;1043;
StartTick;1044;
StartTick;1045;
StartTick;1046;
StartTick;1047;
StartTick;1048;
StartTick;1049;
StartTick;1050;
StartTick;1051;
StartTick;1052;
StartTick;1053;
StartTick;1054;
StartTick;1055;
StartTick;1056;
StartTick;1057;
StartTick;1058;
StartTick;1059;
StartTick;1060;
StartTick;1061;
StartTick;1062;
StartTick;1063;
StartTick;1064;
StartTick;1065;
StartTick;1066;
StartTick;1067;
StartTick;1068;
StartTick;1069;
StartTick;1070;
StartTick;1071;
StartTick;1072;
StartTick;1073;
StartTick;1074;
StartTick;1075;
StartTick;1076;
StartTick;1077;
StartTick;1078;
StartTick;1079;
StartTick;1080;
StartTick;1081;
StartTick;1082;
StartTick;1083;
StartTick;1084;
StartTick;1085;
StartTick;1086;
StartTick;1087;
StartTick;1088;
StartTick;1089;
StartTick;1090;
StartTick;1091;
StartTick;1092;
StartTick;1093;
StartTick;1094;
StartTick;1095;
StartTick;1096;
StartTick;1097;
StartTick;1098;
StartTick;1099;
StartTick;1100;
StartTick;1101;
StartTick;1102;
StartTick;1103;
StartTick;1104;
StartTick;1105;
StartTick;1106;
StartTick;1107;
StartTick;1108;
StartTick;1109;
StartTick;1110;
StartTick;1111;
StartTick;1112;
StartTick;1113;
StartTick;1114;
StartTick;1115;
StartTick;1116;
StartTick;1117;
StartTick;1118;
StartTick;1119;
StartTick;1120;
StartTick;1121;
StartTick;1122;
StartTick;1123;
StartTick;1124;
StartTick;1125;
StartTick;1126;
StartTick;1127;
StartTick;1128;
StartTick;1129;
StartTick;1130;
StartTick;1131;
StartTick;1132;
StartTick;1133;
StartTick;1134;
StartTick;1135;
StartTick;1136;
StartTick;1137;
StartTick;1138;
StartTick;1139;
StartTick;1140;
StartTick;1141;
StartTick;1142;
StartTick;1143;
StartTick;1144;
StartTick;1145;
StartTick;1146;
StartTick;1147;
StartTick;1148;
StartTick;1149;
StartTick;1150;
StartTick;1151;
StartTick;1152;
StartTick;1153;
StartTick;1154;
StartTick;1155;
StartTick;1156;
StartTick;1157;
StartTick;1158;
StartTick;1159;
StartTick;1160;
StartTick;1161;
StartTick;1162;
StartTick;1163;
StartTick;1164;
StartTick;1165;
StartTick;1166;
StartTick;1167;
StartTick;1168;
StartTick;1169;
StartTick;1170;
StartTick;1171;
StartTick;1172;
StartTick;1173;
StartTick;1174;
StartTick;1175;
StartTick;1176;
StartTick;1177;
StartTick;1178;
StartTick;1179;
StartTick;1180;
StartTick;1181;
StartTick;1182;
StartTick;1183;
StartTick;1184;
StartTick;1185;
StartTick;1186;
StartTick;1187;
StartTick;1188;
StartTick;1189;
StartTick;1190;
StartTick;1191;
StartTick;1192;
StartTick;1193;
StartTick;1194;
StartTick;1195;
StartTick;1196;
StartTick;1197;
StartTick;1198;
StartTick;1199;
StartTick;1200;
StartTick;1201;
StartTick;1202;
StartTick;1203;
StartTick;1204;
StartTick;1205;
StartTick;1206;
StartTick;1207;
StartTick;1208;
StartTick;1209;
StartTick;1210;
StartTick;1211;
StartTick;1212;
StartTick;1213;
StartTick;1214;
StartTick;1215;
StartTick;1216;
StartTick;1217;
StartTick;1218;
StartTick;1219;
StartTick;1220;
StartTick;1221;
StartTick;1222;
StartTick;1223;
StartTick;1224;
StartTick;1225;
StartTick;1226;
StartTick;1227;
StartTick;1228;
StartTick;1229;
StartTick;1230;
StartTick;1231;
StartTick;1232;
StartTick;1233;
StartTick;1234;
StartTick;1235;
StartTick;1236;
StartTick;1237;
StartTick;1238;
StartTick;1239;
StartTick;1240;
StartTick;1241;
StartTick;1242;
StartTick;1243;
StartTick;1244;
StartTick;1245;
StartTick;1246;
StartTick;1247;
StartTick;1248;
StartTick;1249;
StartTick;1250;
StartTick;1251;
StartTick;1252;
StartTick;1253;
StartTick;1254;
StartTick;1255;
StartTick;1256;
StartTick;1257;
StartTick;1258;
StartTick;1259;
StartTick;1260;
StartTick;1261;
StartTick;1262;
StartTick;1263;
StartTick;1264;
StartTick;1265;
StartTick;1266;
StartTick;1267;
StartTick;1268;
StartTick;1269;
StartTick;1270;
StartTick;1271;
StartTick;1272;
StartTick;1273;
StartTick;1274;
StartTick;1275;
StartTick;1276;
StartTick;1277;
StartTick;1278;
StartTick;1279;
StartTick;1280;
StartTick;1281;
StartTick;1282;
StartTick;1283;
StartTick;1284;
StartTick;1285;
StartTick;1286;
StartTick;1287;
StartTick;1288;
StartTick;1289;
StartTick;1290;
StartTick;1291;
StartTick;1292;
StartTick;1293;
StartTick;1294;
StartTick;1295;
StartTick;1296;
StartTick;1297;
StartTick;1298;
StartTick;1299;
StartTick;1300;
StartTick;1301;
StartTick;1302;
StartTick;1303;
StartTick;1304;
StartTick;1305;
StartTick;1306;
StartTick;1307;
StartTick;1308;
StartTick;1309;
StartTick;1310;
StartTick;1311;
StartTick;1312;
StartTick;1313;
StartTick;1314;
StartTick;1315;
StartTick;1316;
StartTick;1317;
StartTick;1318;
StartTick;1319;
StartTick;1320;
StartTick;1321;
StartTick;1322;
StartTick;1323;
StartTick;1324;
StartTick;1325;
StartTick;1326;
StartTick;1327;
StartTick;1328;
StartTick;1329;
StartTick;1330;
StartTick;1331;
StartTick;1332;
StartTick;1333;
StartTick;1334;
StartTick;1335;
StartTick;1336;
StartTick;1337;
StartTick;1338;
StartTick;1339;
StartTick;1340;
StartTick;1341;
StartTick;1342;
StartTick;1343;
StartTick;1344;
StartTick;1345;
StartTick;1346;
StartTick;1347;
StartTick;1348;
StartTick;1349;
StartTick;1350;
StartTick;1351;
StartTick;1352;
StartTick;1353;
StartTick;1354;
StartTick;1355;
StartTick;1356;
StartTick;1357;
StartTick;1358;
StartTick;1359;
StartTick;1360;
StartTick;1361;
StartTick;1362;
StartTick;1363;
StartTick;1364;
StartTick;1365;
StartTick;1366;
StartTick;1367;
StartTick;1368;
StartTick;1369;
StartTick;1370;
StartTick;1371;
StartTick;1372;
StartTick;1373;
StartTick;1374;
StartTick;1375;
StartTick;1376;
StartTick;1377;
StartTick;1378;
StartTick;1379;
StartTick;1380;
StartTick;1381;
StartTick;1382;
StartTick;1383;
StartTick;1384;
StartTick;1385;
StartTick;1386;
StartTick;1387;
StartTick;1388;
StartTick;1389;
StartTick;1390;
StartTick;1391;
StartTick;1392;
StartTick;1393;
StartTick;1394;
StartTick;1395;
StartTick;1396;
StartTick;1397;
StartTick;1398;
StartTick;1399;
StartTick;1400;
StartTick;1401;
StartTick;1402;
StartTick;1403;
StartTick;1404;
StartTick;1405;
StartTick;1406;
StartTick;1407;
StartTick;1408;
StartTick;1409;
StartTick;1410;
StartTick;1411;
StartTick;1412;
StartTick;1413;
StartTick;1414;
StartTick;1415;
StartTick;1416;
StartTick;1417;
StartTick;1418;
StartTick;1419;
StartTick;1420;
StartTick;1421;
StartTick;1422;
StartTick;1423;
StartTick;1424;
StartTick;1425;
StartTick;1426;
StartTick;1427;
StartTick;1428;
StartTick;1429;
StartTick;1430;
StartTick;1431;
StartTick;1432;
StartTick;1433;
StartTick;1434;
StartTick;1435;
StartTick;1436;
StartTick;1437;
StartTick;1438;
StartTick;1439;
StartTick;1440;
StartTick;1441;
StartTick;1442;
StartTick;1443;
StartTick;1444;
StartTick;1445;
StartTick;1446;
StartTick;1447;
StartTick;1448;
StartTick;1449;
StartTick;1450;
StartTick;1451;
StartTick;1452;
StartTick;1453;
StartTick;1454;
StartTick;1455;
StartTick;1456;
StartTick;1457;
StartTick;1458;
StartTick;1459;
StartTick;1460;
StartTick;1461;
StartTick;1462;
StartTick;1463;
StartTick;1464;
StartTick;1465;
StartTick;1466;
StartTick;1467;
StartTick;1468;
StartTick;1469;
StartTick;1470;
StartTick;1471;
StartTick;1472;
StartTick;1473;
StartTick;1474;
StartTick;1475;
StartTick;1476;
StartTick;1477;
StartTick;1478;
StartTick;1479;
StartTick;1480;
StartTick;1481;
StartTick;1482;
StartTick;1483;
StartTick;1484;
StartTick;1485;
StartTick;1486;
StartTick;1487;
StartTick;1488;
StartTick;1489;
StartTick;1490;
StartTick;1491;
StartTick;1492;
StartTick;1493;
StartTick;1494;
StartTick;1495;
StartTick;1496;
StartTick;1497;
StartTick;1498;
StartTick;1499;
StartTick;1500;
StartTick;1501;
StartTick;1502;
StartTick;1503;
StartTick;1504;
StartTick;1505;
StartTick;1506;
StartTick;1507;
StartTick;1508;
StartTick;1509;
StartTick;1510;
StartTick;1511;
StartTick;1512;
StartTick;1513;
StartTick;1514;
StartTick;1515;
StartTick;1516;
StartTick;1517;
StartTick;1518;
StartTick;1519;
StartTick;1520;
StartTick;1521;
StartTick;1522;
StartTick;1523;
StartTick;1524;
StartTick;1525;
StartTick;1526;
StartTick;1527;
StartTick;1528;
StartTick;1529;
StartTick;1530;
StartTick;1531;
StartTick;1532;
StartTick;1533;
StartTick;1534;
StartTick;1535;
StartTick;1536;
StartTick;1537;
StartTick;1538;
StartTick;1539;
StartTick;1540;
StartTick;1541;
StartTick;1542;
StartTick;1543;
StartTick;1544;
StartTick;1545;
StartTick;1546;
StartTick;1547;
StartTick;1548;
StartTick;1549;
StartTick;1550;
StartTick;1551;
StartTick;1552;
StartTick;1553;
StartTick;1554;
StartTick;1555;
StartTick;1556;
StartTick;1557;
StartTick;1558;
StartTick;1559;
StartTick;1560;
StartTick;1561;
StartTick;1562;
StartTick;1563;
StartTick;1564;
StartTick;1565;
StartTick;1566;
StartTick;1567;
StartTick;1568;
StartTick;1569;
StartTick;1570;
StartTick;1571;
StartTick;1572;
StartTick;1573;
StartTick;1574;
StartTick;1575;
StartTick;1576;
StartTick;1577;
StartTick;1578;
StartTick;1579;
StartTick;1580;
StartTick;1581;
StartTick;1582;
StartTick;1583;
StartTick;1584;
StartTick;1585;
StartTick;1586;
StartTick;1587;
StartTick;1588;
StartTick;1589;
StartTick;1590;
StartTick;1591;
StartTick;1592;
StartTick;1593;
StartTick;1594;
StartTick;1595;
StartTick;1596;
StartTick;1597;
StartTick;1598;
StartTick;1599;
StartTick;1600;
StartTick;1601;
StartTick;1602;
StartTick;1603;
StartTick;1604;
StartTick;1605;
StartTick;1606;
StartTick;1607;
StartTick;1608;
StartTick;1609;
StartTick;1610;
StartTick;1611;
StartTick;1612;
StartTick;1613;
StartTick;1614;
StartTick;1615;
StartTick;1616;
StartTick;1617;
StartTick;1618;
StartTick;1619;
StartTick;1620;
StartTick;1621;
StartTick;1622;
StartTick;1623;
StartTick;1624;
StartTick;1625;
StartTick;1626;
StartTick;1627;
StartTick;1628;
StartTick;1629;
StartTick;1630;
StartTick;1631;
StartTick;1632;
StartTick;1633;
StartTick;1634;
StartTick;1635;
StartTick;1636;
StartTick;1637;
StartTick;1638;
StartTick;1639;
StartTick;1640;
StartTick;1641;
StartTick;1642;
StartTick;1643;
StartTick;1644;
StartTick;1645;
StartTick;1646;
StartTick;1647;
StartTick;1648;
StartTick;1649;
StartTick;1650;
StartTick;1651;
StartTick;1652;
StartTick;1653;
StartTick;1654;
StartTick;1655;
StartTick;1656;
StartTick;1657;
StartTick;1658;
StartTick;1659;
StartTick;1660;
StartTick;1661;
StartTick;1662;
StartTick;1663;
StartTick;1664;
StartTick;1665;
